Country,Year,life,population,child_mortality,gdp,region
Syria,1990,70.253,12324116,37.2,3809,Middle East & North Africa
Syria,1991,70.608,12690183,35.5,3991,Middle East & North Africa
Syria,1992,70.949,13063423,33.9,4399,Middle East & North Africa
Syria,1993,71.279,13438799,32.4,4498,Middle East & North Africa
Syria,1994,71.596,13809349,30.9,4693,Middle East & North Africa
Syria,1995,71.904,14171130,29.5,4894,Middle East & North Africa
Syria,1996,72.202,14518843,28.1,5246,Middle East & North Africa
Syria,1997,72.491,14856464,26.8,5385,Middle East & North Africa
Syria,1998,72.772,15200324,25.6,5620,Middle East & North Africa
Syria,1999,73.046,15572833,24.4,5291,Middle East & North Africa
Syria,2000,73.316,15988534,23.4,5188,Middle East & North Africa
Syria,2001,73.59,16454926,22.3,5232,Middle East & North Africa
Syria,2002,73.867,16962918,21.4,5474,Middle East & North Africa
Syria,2003,74.141,17490104,20.5,5341,Middle East & North Africa
Syria,2004,74.402,18004797,19.6,5546,Middle East & North Africa
Syria,2005,74.625,18484122,18.8,5738,Middle East & North Africa
Syria,2006,74.783,18920727,18,5888,Middle East & North Africa
Syria,2007,74.861,19321300,17.3,6094,Middle East & North Africa
Syria,2008,74.861,19694259,16.5,6246,Middle East & North Africa
Syria,2009,74.795,20053743,15.9,6497,Middle East & North Africa
Syria,2010,74.693,20410606,15.3,6603,Middle East & North Africa
Syria,2011,74.2,20766037,15,6358,Middle East & North Africa
Syria,2012,72,21117690,16,6432,Middle East & North Africa
Syria,2013,71,21468962,15.3,5464,Middle East & North Africa
Taiwan,1964,66.7,12631000,,3407,East Asia & Pacific
Taiwan,1965,67.4,12978000,,3571,East Asia & Pacific
Taiwan,1966,67.4,13321000,,3836,East Asia & Pacific
Taiwan,1967,67.5,13649000,,4146,East Asia & Pacific
Taiwan,1968,67.6,13962000,,4461,East Asia & Pacific
Taiwan,1969,68.6,14282000,,4772,East Asia & Pacific
Taiwan,1970,68.65,14598000,,5144,East Asia & Pacific
Taiwan,1971,69.06,14918000,,5758,East Asia & Pacific
Taiwan,1972,69.35,15226000,,6532,East Asia & Pacific
Taiwan,1973,69.4,15526000,,7144,East Asia & Pacific
Taiwan,1974,69.77,15824000,,6758,East Asia & Pacific
Taiwan,1975,70.02,16122000,,7073,East Asia & Pacific
Taiwan,1976,70.38,16450000,,8183,East Asia & Pacific
Taiwan,1977,70.55,16785000,,8947,East Asia & Pacific
Taiwan,1978,71.12,17112000,,9924,East Asia & Pacific
Taiwan,1979,71.25,17450000,,10400,East Asia & Pacific
Taiwan,1980,71.5,17848000,,10661,East Asia & Pacific
Taiwan,1981,71.6,18177000,,11192,East Asia & Pacific
Taiwan,1982,72.11,18501000,,11535,East Asia & Pacific
Taiwan,1983,72.09,18803000,,12536,East Asia & Pacific
Taiwan,1984,72.75,19083000,,13643,East Asia & Pacific
Taiwan,1985,72.94,19337000,,14014,East Asia & Pacific
Taiwan,1986,73.07,19556000,,16104,East Asia & Pacific
Taiwan,1987,73.36,19758000,,17578,East Asia & Pacific
Taiwan,1988,73.18,19976000,,17921,East Asia & Pacific
Taiwan,1989,73.49,20208000,,19433,East Asia & Pacific
Taiwan,1990,73.76,20278000,,20432,East Asia & Pacific
Taiwan,1991,74.24,20492000,,21996,East Asia & Pacific
Taiwan,1992,74.21,20687000,,23207,East Asia & Pacific
Taiwan,1993,74.51,20886000,,24595,East Asia & Pacific
Taiwan,1994,74.66,21093000,,26091,East Asia & Pacific
Taiwan,1995,74.47,21290000,,27307,East Asia & Pacific
Taiwan,1996,74.65,21458000,,28866,East Asia & Pacific
Taiwan,1997,75.18,21639000,,30613,East Asia & Pacific
Taiwan,1998,75.36,21834000,,31879,East Asia & Pacific
Taiwan,1999,75.46,22008000,,32852,East Asia & Pacific
Taiwan,2000,76.02,22183000,,34205,East Asia & Pacific
Taiwan,2001,76.39,22336000,,32912,East Asia & Pacific
Taiwan,2002,76.88,22451000,,34259,East Asia & Pacific
Taiwan,2003,77.09,22543000,,34840,East Asia & Pacific
Taiwan,2004,77.19,22622000,,36032,East Asia & Pacific
Taiwan,2005,77.21,22701000,,36825,East Asia & Pacific
Taiwan,2006,77.93,22782000,,37661,East Asia & Pacific
Taiwan,2007,78.12,22859000,,38761,East Asia & Pacific
Taiwan,2008,78.34,22921000,,36526,East Asia & Pacific
Taiwan,2009,78.81,22974000,,36491,East Asia & Pacific
Taiwan,2010,79.15,23025000,,39085,East Asia & Pacific
Taiwan,2011,79.15,23072000,,39059,East Asia & Pacific
Taiwan,2012,79.45,23114000,,39482,East Asia & Pacific
Taiwan,2013,79.75,23151000,,40214,East Asia & Pacific
Tajikistan,1964,57.84,2424189,172.62,3769,Europe & Central Asia
Tajikistan,1965,58.258,2512493,170.01,3930,Europe & Central Asia
Tajikistan,1966,58.667,2598074,167.43,4070,Europe & Central Asia
Tajikistan,1967,59.063,2681780,164.9,4200,Europe & Central Asia
Tajikistan,1968,59.44,2765317,162.41,4398,Europe & Central Asia
Tajikistan,1969,59.796,2851284,159.95,4413,Europe & Central Asia
Tajikistan,1970,60.127,2941501,157.53,4703,Europe & Central Asia
Tajikistan,1971,60.43,3036693,155.15,4776,Europe & Central Asia
Tajikistan,1972,60.709,3136061,152.8,4750,Europe & Central Asia
Tajikistan,1973,60.965,3238090,148.2,5095,Europe & Central Asia
Tajikistan,1974,61.201,3340561,143.4,5053,Europe & Central Asia
Tajikistan,1975,61.42,3441990,139.4,4883,Europe & Central Asia
Tajikistan,1976,61.625,3541938,136,4928,Europe & Central Asia
Tajikistan,1977,61.82,3641296,133.5,4864,Europe & Central Asia
Tajikistan,1978,62.008,3741547,131.8,4809,Europe & Central Asia
Tajikistan,1979,62.192,3844809,130.8,4617,Europe & Central Asia
Tajikistan,1980,62.381,3952691,130.5,4461,Europe & Central Asia
Tajikistan,1981,62.587,4064671,130.4,4344,Europe & Central Asia
Tajikistan,1982,62.806,4180321,129.9,4294,Europe & Central Asia
Tajikistan,1983,63.03,4301334,128.5,4274,Europe & Central Asia
Tajikistan,1984,63.245,4429847,126.1,4172,Europe & Central Asia
Tajikistan,1985,63.418,4566786,122.6,4059,Europe & Central Asia
Tajikistan,1986,63.509,4713454,118.3,4075,Europe & Central Asia
Tajikistan,1987,63.498,4867754,113.6,3981,Europe & Central Asia
Tajikistan,1988,63.386,5023022,109.9,3924,Europe & Central Asia
Tajikistan,1989,63.184,5170285,108.1,3855,Europe & Central Asia
Tajikistan,1990,62.927,5303152,108.4,3635,Europe & Central Asia
Tajikistan,1991,62.661,5418785,111.2,3302,Europe & Central Asia
Tajikistan,1992,62.435,5519021,115.7,2300,Europe & Central Asia
Tajikistan,1993,62.29,5607922,119.9,1891,Europe & Central Asia
Tajikistan,1994,62.245,5691845,121.4,1465,Europe & Central Asia
Tajikistan,1995,62.307,5775404,119.8,1266,Europe & Central Asia
Tajikistan,1996,62.467,5860334,116.2,1040,Europe & Central Asia
Tajikistan,1997,62.694,5945181,111.3,1045,Europe & Central Asia
Tajikistan,1998,62.96,6027676,105.6,1086,Europe & Central Asia
Tajikistan,1999,63.254,6104268,99.4,1111,Europe & Central Asia
Tajikistan,2000,63.57,6172807,93,1186,Europe & Central Asia
Tajikistan,2001,63.912,6232587,86.6,1285,Europe & Central Asia
Tajikistan,2002,64.279,6285809,80.4,1398,Europe & Central Asia
Tajikistan,2003,64.666,6336724,74.6,1522,Europe & Central Asia
Tajikistan,2004,65.062,6391120,69.5,1645,Europe & Central Asia
Tajikistan,2005,65.449,6453240,65.2,1719,Europe & Central Asia
Tajikistan,2006,65.809,6524634,61.5,1800,Europe & Central Asia
Tajikistan,2007,66.132,6604426,58.6,1898,Europe & Central Asia
Tajikistan,2008,66.41,6691416,56.2,2001,Europe & Central Asia
Tajikistan,2009,66.642,6783390,54.3,2029,Europe & Central Asia
Tajikistan,2010,66.83,6878637,52.6,2110,Europe & Central Asia
Tajikistan,2011,66.983,6976958,50.9,2212,Europe & Central Asia
Tajikistan,2012,67.118,7078755,49.3,2320,Europe & Central Asia
Tajikistan,2013,67.248,7183529,47.8,2432,Europe & Central Asia
Tanzania,1964,44.731,11338515,233.9,1176,Sub-Saharan Africa
Tanzania,1965,45.022,11682835,230.9,1189,Sub-Saharan Africa
Tanzania,1966,45.33,12038154,227.5,1307,Sub-Saharan Africa
Tanzania,1967,45.653,12405300,224.1,1326,Sub-Saharan Africa
Tanzania,1968,45.99,12786751,220.6,1360,Sub-Saharan Africa
Tanzania,1969,46.342,13185749,217.1,1349,Sub-Saharan Africa
Tanzania,1970,46.714,13604523,213.8,1391,Sub-Saharan Africa
Tanzania,1971,47.115,14044480,210.3,1412,Sub-Saharan Africa
Tanzania,1972,47.543,14504837,206.5,1465,Sub-Saharan Africa
Tanzania,1973,47.993,14982938,202.7,1470,Sub-Saharan Africa
Tanzania,1974,48.452,15474884,198.7,1464,Sub-Saharan Africa
Tanzania,1975,48.904,15977990,194.5,1503,Sub-Saharan Africa
Tanzania,1976,49.329,16491445,190.3,1571,Sub-Saharan Africa
Tanzania,1977,49.712,17016577,186.1,1574,Sub-Saharan Africa
Tanzania,1978,50.042,17555450,182.2,1579,Sub-Saharan Africa
Tanzania,1979,50.313,18111097,179.1,1559,Sub-Saharan Africa
Tanzania,1980,50.531,18685789,177.5,1534,Sub-Saharan Africa
Tanzania,1981,50.711,19281182,176.5,1479,Sub-Saharan Africa
Tanzania,1982,50.866,19897071,176.2,1461,Sub-Saharan Africa
Tanzania,1983,51.005,20531760,176.1,1419,Sub-Saharan Africa
Tanzania,1984,51.124,21182600,175.7,1418,Sub-Saharan Africa
Tanzania,1985,51.205,21848290,174.8,1379,Sub-Saharan Africa
Tanzania,1986,51.22,22525148,173.3,1389,Sub-Saharan Africa
Tanzania,1987,51.155,23215060,171,1420,Sub-Saharan Africa
Tanzania,1988,51.004,23928658,168.4,1442,Sub-Saharan Africa
Tanzania,1989,50.779,24680404,165.9,1454,Sub-Saharan Africa
Tanzania,1990,50.496,25478979,163.6,1471,Sub-Saharan Africa
Tanzania,1991,50.177,26331511,161.7,1453,Sub-Saharan Africa
Tanzania,1992,49.856,27230502,160,1413,Sub-Saharan Africa
Tanzania,1993,49.57,28152305,158.3,1384,Sub-Saharan Africa
Tanzania,1994,49.346,29064223,156.4,1362,Sub-Saharan Africa
Tanzania,1995,49.207,29943732,154.2,1369,Sub-Saharan Africa
Tanzania,1996,49.165,30783155,151.1,1392,Sub-Saharan Africa
Tanzania,1997,49.218,31592450,147,1405,Sub-Saharan Africa
Tanzania,1998,49.368,32388671,141.8,1421,Sub-Saharan Africa
Tanzania,1999,49.626,33197305,135.6,1454,Sub-Saharan Africa
Tanzania,2000,50.01,34038161,128.4,1488,Sub-Saharan Africa
Tanzania,2001,50.536,34917073,120.5,1538,Sub-Saharan Africa
Tanzania,2002,51.2,35832494,112.6,1607,Sub-Saharan Africa
Tanzania,2003,51.988,36788281,104.8,1673,Sub-Saharan Africa
Tanzania,2004,52.884,37786946,97.5,1756,Sub-Saharan Africa
Tanzania,2005,53.869,38831024,90.6,1848,Sub-Saharan Africa
Tanzania,2006,54.929,39923609,84.2,1880,Sub-Saharan Africa
Tanzania,2007,56.032,41068185,78.1,1980,Sub-Saharan Africa
Tanzania,2008,57.141,42267667,72.4,2030,Sub-Saharan Africa
Tanzania,2009,58.22,43524738,67.3,2076,Sub-Saharan Africa
Tanzania,2010,59.224,44841226,62.3,2143,Sub-Saharan Africa
Tanzania,2011,60.116,46218486,58.2,2243,Sub-Saharan Africa
Tanzania,2012,60.885,47656367,55,2288,Sub-Saharan Africa
Tanzania,2013,61.53,49153002,52.6,2382,Sub-Saharan Africa
Thailand,1964,57.133,30839333,128,1725,East Asia & Pacific
Thailand,1965,57.517,31792743,123.3,1804,East Asia & Pacific
Thailand,1966,57.886,32771644,118.6,1945,East Asia & Pacific
Thailand,1967,58.26,33774026,113.9,2044,East Asia & Pacific
Thailand,1968,58.654,34799247,109.2,2145,East Asia & Pacific
Thailand,1969,59.073,35846930,104.5,2246,East Asia & Pacific
Thailand,1970,59.519,36915397,99.7,2323,East Asia & Pacific
Thailand,1971,59.983,38004462,94.9,2365,East Asia & Pacific
Thailand,1972,60.455,39109571,90.2,2398,East Asia & Pacific
Thailand,1973,60.924,40219377,85.7,2570,East Asia & Pacific
Thailand,1974,61.391,41319380,81.4,2621,East Asia & Pacific
Thailand,1975,61.85,42398941,77.4,2688,East Asia & Pacific
Thailand,1976,62.299,43453204,73.7,2870,East Asia & Pacific
Thailand,1977,62.743,44483729,70.1,3088,East Asia & Pacific
Thailand,1978,63.192,45494423,66.8,3325,East Asia & Pacific
Thailand,1979,63.657,46492281,63.8,3427,East Asia & Pacific
Thailand,1980,64.169,47482643,60.9,3508,East Asia & Pacific
Thailand,1981,64.761,48460289,58.2,3645,East Asia & Pacific
Thailand,1982,65.443,49422519,55.6,3770,East Asia & Pacific
Thailand,1983,66.207,50379788,53.1,3912,East Asia & Pacific
Thailand,1984,67.028,51346204,50.7,4068,East Asia & Pacific
Thailand,1985,67.857,52328663,48.3,4191,East Asia & Pacific
Thailand,1986,68.633,53339762,46,4356,East Asia & Pacific
Thailand,1987,69.305,54368583,43.7,4701,East Asia & Pacific
Thailand,1988,69.835,55370526,41.5,5250,East Asia & Pacific
Thailand,1989,70.211,56284973,39.2,5808,East Asia & Pacific
Thailand,1990,70.435,57072058,37,6369,East Asia & Pacific
Thailand,1991,70.531,57711519,35,6841,East Asia & Pacific
Thailand,1992,70.549,58225969,33.1,7333,East Asia & Pacific
Thailand,1993,70.538,58671177,31.3,7882,East Asia & Pacific
Thailand,1994,70.523,59126690,29.7,8529,East Asia & Pacific
Thailand,1995,70.525,59650157,28.3,9239,East Asia & Pacific
Thailand,1996,70.552,60258113,27,9689,East Asia & Pacific
Thailand,1997,70.601,60933752,25.8,9454,East Asia & Pacific
Thailand,1998,70.673,61660383,24.6,8363,East Asia & Pacific
Thailand,1999,70.775,62408639,23.5,8633,East Asia & Pacific
Thailand,2000,70.921,63155029,22.5,8939,East Asia & Pacific
Thailand,2001,71.123,63898879,21.5,9028,East Asia & Pacific
Thailand,2002,71.378,64642931,20.5,9399,East Asia & Pacific
Thailand,2003,71.678,65370277,19.6,9962,East Asia & Pacific
Thailand,2004,72.015,66060383,18.7,10497,East Asia & Pacific
Thailand,2005,72.371,66698483,17.8,10901,East Asia & Pacific
Thailand,2006,72.725,67276383,17,11400,East Asia & Pacific
Thailand,2007,73.061,67796451,16.3,11940,East Asia & Pacific
Thailand,2008,73.363,68267982,15.6,12216,East Asia & Pacific
Thailand,2009,73.627,68706122,15,11915,East Asia & Pacific
Thailand,2010,73.852,69122234,14.5,12822,East Asia & Pacific
Thailand,2011,74.046,69518555,14,12798,East Asia & Pacific
Thailand,2012,74.225,69892142,13.5,13586,East Asia & Pacific
Thailand,2013,74.401,70243267,13.1,13932,East Asia & Pacific
Timor-Leste,1964,35.724,537278,318.95,701,East Asia & Pacific
Timor-Leste,1965,36.263,547681,310.06,701,East Asia & Pacific
Timor-Leste,1966,36.885,558110,301.2,702,East Asia & Pacific
Timor-Leste,1967,37.587,568440,291.46,703,East Asia & Pacific
Timor-Leste,1968,38.326,579184,282.22,704,East Asia & Pacific
Timor-Leste,1969,39.031,591068,273.45,705,East Asia & Pacific
Timor-Leste,1970,39.518,604382,267.01,706,East Asia & Pacific
Timor-Leste,1971,39.563,620126,264.52,707,East Asia & Pacific
Timor-Leste,1972,39.074,637590,267.68,707,East Asia & Pacific
Timor-Leste,1973,38.065,653351,275.72,708,East Asia & Pacific
Timor-Leste,1974,36.648,662785,275.29,725,East Asia & Pacific
Timor-Leste,1975,35.08,662962,274.87,742,East Asia & Pacific
Timor-Leste,1976,33.702,652072,274.44,759,East Asia & Pacific
Timor-Leste,1977,32.814,632134,274.01,776,East Asia & Pacific
Timor-Leste,1978,32.615,608743,273.58,794,East Asia & Pacific
Timor-Leste,1979,33.162,589744,273.14,813,East Asia & Pacific
Timor-Leste,1980,34.402,580707,330.93,832,East Asia & Pacific
Timor-Leste,1981,36.166,583764,312.32,851,East Asia & Pacific
Timor-Leste,1982,38.155,597067,291.5,871,East Asia & Pacific
Timor-Leste,1983,40.112,617347,271.36,891,East Asia & Pacific
Timor-Leste,1984,41.912,639513,253.32,912,East Asia & Pacific
Timor-Leste,1985,43.461,659846,238.34,933,East Asia & Pacific
Timor-Leste,1986,44.729,677073,210,955,East Asia & Pacific
Timor-Leste,1987,45.798,692306,201,977,East Asia & Pacific
Timor-Leste,1988,46.749,706986,192.1,999,East Asia & Pacific
Timor-Leste,1989,47.61,723453,183.8,1022,East Asia & Pacific
Timor-Leste,1990,48.437,743145,175.7,1046,East Asia & Pacific
Timor-Leste,1991,49.296,767267,168.2,1121,East Asia & Pacific
Timor-Leste,1992,50.234,794561,161,1195,East Asia & Pacific
Timor-Leste,1993,51.275,821141,153.9,1273,East Asia & Pacific
Timor-Leste,1994,52.424,841687,147,1365,East Asia & Pacific
Timor-Leste,1995,53.66,852817,140.4,1477,East Asia & Pacific
Timor-Leste,1996,54.941,852280,134,1644,East Asia & Pacific
Timor-Leste,1997,56.202,842341,127.8,1741,East Asia & Pacific
Timor-Leste,1998,57.393,829617,121.9,1738,East Asia & Pacific
Timor-Leste,1999,58.487,823386,116,1132,East Asia & Pacific
Timor-Leste,2000,59.468,830089,110.2,1322,East Asia & Pacific
Timor-Leste,2001,60.334,852522,104.6,1507,East Asia & Pacific
Timor-Leste,2002,61.11,888099,99.1,1363,East Asia & Pacific
Timor-Leste,2003,61.821,931324,93.7,1283,East Asia & Pacific
Timor-Leste,2004,62.478,974024,88.4,1244,East Asia & Pacific
Timor-Leste,2005,63.095,1010367,83.3,1301,East Asia & Pacific
Timor-Leste,2006,63.687,1038572,78.5,1206,East Asia & Pacific
Timor-Leste,2007,64.263,1060770,74.1,1323,East Asia & Pacific
Timor-Leste,2008,64.83,1079749,70.2,1486,East Asia & Pacific
Timor-Leste,2009,65.393,1099887,66.7,1652,East Asia & Pacific
Timor-Leste,2010,65.952,1124355,63.8,1777,East Asia & Pacific
Timor-Leste,2011,66.502,1153834,61.1,1940,East Asia & Pacific
Timor-Leste,2012,67.033,1187194,58.7,2040,East Asia & Pacific
Timor-Leste,2013,67.538,1223665,56.5,2093,East Asia & Pacific
Togo,1964,42.846,1654451,254.6,1483,Sub-Saharan Africa
Togo,1965,43.473,1699541,249.8,1640,Sub-Saharan Africa
Togo,1966,44.098,1763332,244.9,1742,Sub-Saharan Africa
Togo,1967,44.72,1843004,239.9,1788,Sub-Saharan Africa
Togo,1968,45.339,1931480,234.9,1827,Sub-Saharan Africa
Togo,1969,45.955,2018669,229.8,1969,Sub-Saharan Africa
Togo,1970,46.568,2097273,224.7,1878,Sub-Saharan Africa
Togo,1971,47.175,2165335,219.8,1962,Sub-Saharan Africa
Togo,1972,47.777,2225052,214.7,1980,Sub-Saharan Africa
Togo,1973,48.371,2278418,209.7,1854,Sub-Saharan Africa
Togo,1974,48.958,2328971,204.9,1885,Sub-Saharan Africa
Togo,1975,49.537,2379649,200.2,1828,Sub-Saharan Africa
Togo,1976,50.112,2430120,195.4,1774,Sub-Saharan Africa
Togo,1977,50.683,2480291,190.7,1825,Sub-Saharan Africa
Togo,1978,51.246,2533721,186.3,1960,Sub-Saharan Africa
Togo,1979,51.799,2594914,181.8,2026,Sub-Saharan Africa
Togo,1980,52.339,2666921,177.5,1882,Sub-Saharan Africa
Togo,1981,52.863,2751151,173.4,1710,Sub-Saharan Africa
Togo,1982,53.365,2846305,169.5,1587,Sub-Saharan Africa
Togo,1983,53.839,2949279,165.7,1447,Sub-Saharan Africa
Togo,1984,54.276,3055479,162.3,1436,Sub-Saharan Africa
Togo,1985,54.673,3161327,159,1449,Sub-Saharan Africa
Togo,1986,55.028,3266857,156.1,1440,Sub-Saharan Africa
Togo,1987,55.336,3372562,153.3,1406,Sub-Saharan Africa
Togo,1988,55.592,3475964,150.8,1415,Sub-Saharan Africa
Togo,1989,55.784,3574135,148.5,1414,Sub-Saharan Africa
Togo,1990,55.887,3665509,146.2,1350,Sub-Saharan Africa
Togo,1991,55.872,3747750,144.1,1306,Sub-Saharan Africa
Togo,1992,55.734,3822591,142.1,1223,Sub-Saharan Africa
Togo,1993,55.485,3897510,140,1014,Sub-Saharan Africa
Togo,1994,55.148,3982804,137.7,1138,Sub-Saharan Africa
Togo,1995,54.763,4085492,135.4,1198,Sub-Saharan Africa
Togo,1996,54.378,4208738,132.7,1272,Sub-Saharan Africa
Togo,1997,54.041,4349349,129.9,1418,Sub-Saharan Africa
Togo,1998,53.786,4500173,127,1351,Sub-Saharan Africa
Togo,1999,53.633,4650754,123.9,1349,Sub-Saharan Africa
Togo,2000,53.585,4793504,120.8,1305,Sub-Saharan Africa
Togo,2001,53.629,4926142,117.6,1251,Sub-Saharan Africa
Togo,2002,53.731,5050919,114.4,1207,Sub-Saharan Africa
Togo,2003,53.862,5170252,111.2,1235,Sub-Saharan Africa
Togo,2004,54.014,5288273,108.1,1228,Sub-Saharan Africa
Togo,2005,54.187,5408044,105.1,1211,Sub-Saharan Africa
Togo,2006,54.385,5529908,102.1,1228,Sub-Saharan Africa
Togo,2007,54.617,5652811,99.2,1224,Sub-Saharan Africa
Togo,2008,54.887,5776837,96.4,1219,Sub-Saharan Africa
Togo,2009,55.189,5901859,93.6,1230,Sub-Saharan Africa
Togo,2010,55.514,6027798,90.9,1246,Sub-Saharan Africa
Togo,2011,55.854,6154813,88.3,1273,Sub-Saharan Africa
Togo,2012,56.198,6283092,85.8,1314,Sub-Saharan Africa
Togo,2013,56.537,6412560,83.3,1346,Sub-Saharan Africa
Tokelau,2006,69,1170,,,East Asia & Pacific
Tonga,1964,62.839,71758,76.5,1610,East Asia & Pacific
Tonga,1965,63.187,74364,71.5,1627,East Asia & Pacific
Tonga,1966,63.532,76787,66.7,1645,East Asia & Pacific
Tonga,1967,63.875,79049,62.2,1663,East Asia & Pacific
Tonga,1968,64.214,81096,57.8,1681,East Asia & Pacific
Tonga,1969,64.549,82879,53.8,1699,East Asia & Pacific
